Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
129.0.0.10-8.6.0.1-0-0-0,129.0.0.10,0,8.6.0.1,0,0,2023-05-11 01:28:46.407299,119118998,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3861684598790866,2647088.8444444444,857307.1878719475,4999735.0,853670.0,119118998.0,2647088.8444444444,857307.1878719475,4999735.0,853670.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.3861684598790866,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0454545454545454,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,normal
172.30.0.170-224.0.0.251-5353-5353-17,172.30.0.170,5353,224.0.0.251,5353,17,2023-05-10 12:12:22.189999,84298847,16,0,464.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,5.504227121872735,0.1898009352369908,5619923.133333333,11434488.66145509,36824914.0,0.0,84298847.0,5619923.133333333,11434488.66145509,36824914.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,128,0,0.1898009352369908,0.0,29.0,29.0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,29.0,29.0,0.0,116.0,4.0,116.33562828760977,0.0,0.0,0.0,3.2,92.8,0.0,0.0,0,0,16,0,8,0,1002692.0,9678.888727534788,1013846.0,996505.0,26759515.666666668,8716910.349938925,36824914.0,21708287.0,-1,-1,0,0,0,21184107391,normal
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 10:51:53.252211,119991500,23,23,419.0,2428.0,70.0,0.0,18.217391304347824,26.87167572969239,574.0,0.0,105.56521739130434,220.3927952309769,23.72668063987866,0.3833604880345691,2666477.777777778,5408936.825628258,19046543.0,799.0,119989982.0,5454090.090909092,6749486.999263884,19047932.0,963.0,119985371.0,5453880.5,6741549.83288921,19047529.0,2628.0,12,11,0,0,0,0,736,736,0.1916802440172845,0.1916802440172845,0.0,574.0,61.8913043478261,161.39891618262976,26049.610144927545,0,0,0,23,46,0,4,0,1.0,61.891304347826086,18.217391304347824,105.56521739130434,0.0,0.0,0.0,0.0,0.0,0.0,2.3,41.9,2.3,242.8,1304,501,12,11,32,0,83172.2,80195.88753906135,286474.0,14029.0,11915826.0,4561563.923636961,19046543.0,5762764.0,-1,-1,0,0,0,13583996383,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-48400-80-6,192.168.21.225,48400,192.168.21.70,80,6,2024-06-22 19:10:41.359858,6671,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,84545.04572028182,1499.0256333383302,741.2222222222222,1081.0140815199609,3155.0,37.0,6671.0,1334.2,1220.7971575982635,3155.0,91.0,6580.0,2193.333333333333,1207.9661970987986,3588.0,1477.0,1,1,0,0,0,0,200,136,899.4153800029981,599.610253335332,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,6671,cyberattack_ocpp16_unauthorized_access
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2023-05-09 18:02:36.700673,114943739,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565983511289814,6761396.411764706,9129264.639520817,24841103.0,0.0,114943739.0,6761396.411764706,9129264.639520817,24841103.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.1565983511289814,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0,0,0,0,0,0,20.4,18.54184456843493,45.0,1.0,15836715.000000002,7509599.336819131,24841103.0,5800330.0,-1,-1,0,0,0,0,normal
192.168.21.128-192.168.21.70-38718-80-6,192.168.21.128,38718,192.168.21.70,80,6,2023-05-09 23:39:11.331723,119991374,64,64,5612.0,1150.0,288.0,0.0,87.68750000000001,111.60600697834678,112.0,0.0,17.968750000000004,30.562955453158423,56.354050917026754,1.0667433477343131,944813.9685039368,2902369.499978865,15324517.0,617.0,119987073.0,1904556.7142857143,3912905.36413564,15324517.0,10609.0,119986414.0,1904546.253968254,3919289.284515152,15378583.0,3064.0,32,33,0,0,0,0,2048,2048,0.5333716738671566,0.5333716738671566,0.0,288.0,52.82812499999999,88.69625327198544,7867.025344488189,0,0,0,65,128,0,4,0,1.0,52.828125,87.6875,17.96875,0.0,0.0,0.0,0.0,0.0,0.0,4.266666666666667,374.1333333333333,4.266666666666667,76.66666666666667,0,4630,32,33,0,32,683239.3333333334,935238.3456722128,2046914.0,4301.0,9315095.0,3424911.972972896,15324517.0,5861105.0,-1,-1,0,0,0,11369951417,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41724-80-6,192.168.21.225,41724,192.168.21.70,80,6,2024-06-25 10:06:05.194721,119879512,956,696,31548.0,41586.0,66.0,0.0,33.0,33.01727296637513,87.0,0.0,59.75000000000001,40.37982436597935,610.0625434644745,13.780503210590313,72610.2434887947,101441.59256298776,258986.0,14.0,119879512.0,125528.28481675385,108775.49718869758,258986.0,139.0,119859229.0,172459.32230215814,105111.36166359438,303228.0,112.0,478,478,0,0,0,0,30592,22272,7.974673770777445,5.805829439812868,0.0,87.0,44.26997578692489,38.62028093913487,1491.5260998177043,0,0,0,956,1652,0,0,0,0.7280334728033473,44.26997578692494,33.0,59.75,346.5,5.25,324.35976974668813,456.75,5.25,7089.253979217272,0.0,0.0,0.0,0.0,351,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3961959038,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.122-239.255.255.250-61345-1900-17,192.168.21.122,61345,239.255.255.250,1900,17,2023-04-27 14:07:27.941673,3019950,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,231.79191708472,1.324525240484114,1006650.0,3498.512398148676,1010323.0,1003357.0,3019950.0,1006650.0,3498.512398148676,1010323.0,1003357.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.324525240484114,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3019950,normal
192.168.21.225-192.168.21.70-41402-80-6,192.168.21.225,41402,192.168.21.70,80,6,2024-06-25 09:36:04.384960,119915974,942,774,31482.0,42108.0,66.0,0.0,33.420382165605034,33.014850757247025,87.0,0.0,54.40310077519385,42.13865845393898,613.6797087600689,14.310020114584567,69921.85072886283,90728.74524224436,253093.0,14.0,119915902.0,127434.53985122206,95749.58535999198,253108.0,346.0,119915910.0,155130.54333764553,106669.30995811382,298530.0,451.0,477,484,0,0,0,0,30216,24768,7.855500552411808,6.454519562172759,0.0,87.0,42.884615384615415,38.826286922374095,1507.4805561785174,0,0,0,961,1716,0,0,0,0.821656050955414,42.88461538461539,33.4203821656051,54.4031007751938,264.0,4.0,350.62694488383494,365.4,4.2,8788.851099448231,0.0,0.0,0.0,0.0,0,506,477,484,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,6,6,2161281454,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 12:35:46.694770,104450034,20,20,372.0,2420.0,70.0,0.0,18.6,28.22540848615882,574.0,0.0,121.00000000000004,233.03805878462268,26.730484357716914,0.3829582286205861,2678205.9999999995,5764490.541941608,24253896.0,1.0,104449097.0,5497320.894736841,7343102.893297794,24254717.0,1.0,104448793.0,5497304.894736843,7341017.635826982,24256981.0,3258.0,10,10,0,0,0,0,640,640,0.191479114310293,0.191479114310293,0.0,574.0,69.80000000000001,171.85432113365,29533.9076923077,0,0,0,20,40,0,4,0,1.0,69.8,18.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,41.333333333333336,2.2222222222222223,268.8888888888889,1304,501,10,10,32,0,63159.5,51597.07546529579,157670.0,11701.0,12462366.624999998,6350164.054329574,24253896.0,5652988.0,-1,-1,0,0,0,4924366892,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41374-80-6,192.168.21.225,41374,192.168.21.70,80,6,2024-06-25 11:12:07.509713,119971197,952,793,31548.0,41847.0,66.0,0.0,33.13865546218484,33.01705415171049,87.0,0.0,52.77049180327874,42.527504907077045,611.7718405360247,14.545157868183978,68790.82396788987,91366.12165085386,254050.0,13.0,119971197.0,126152.67823343856,98034.3186714334,254050.0,480.0,119971098.0,151478.65909090888,104093.33230588576,296986.0,409.0,478,481,0,0,0,0,30488,25376,7.935237988831602,6.609919879352375,0.0,87.0,42.0601719197708,38.87650025091528,1511.3822717594155,0,0,0,959,1745,0,0,0,0.832983193277311,42.06017191977077,33.13865546218487,52.77049180327869,0.0,0.0,0.0,348.0,4.0,12626.537498639382,0.0,0.0,0.0,0.0,273,506,478,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,2,2,7924469494,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41078-80-6,192.168.21.225,41078,192.168.21.70,80,6,2024-06-25 10:16:06.247747,119818239,957,755,31548.0,41592.0,66.0,0.0,32.96551724137931,33.01723687764443,87.0,0.0,55.08874172185434,41.94803932315009,610.4245948732396,14.288308810814687,70028.19345412031,97360.69227671776,256898.0,14.0,119818239.0,125332.88598326352,103467.8527802706,256898.0,472.0,119777636.0,158856.2811671091,105463.90458037842,300009.0,168.0,478,479,0,0,0,0,30624,24160,7.987097857447228,6.301210953367458,0.0,87.0,42.72196261682243,38.79769385710715,1505.2610486298097,0,0,0,957,1712,0,0,0,0.7889237199582028,42.72196261682243,32.96551724137931,55.08874172185431,330.0,5.0,328.30986083641415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,4563204151,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.86.200-239.255.255.250-1900-1900-17,192.168.86.200,1900,239.255.255.250,1900,17,2023-04-28 02:49:04.455134,6611,4,0,1398.0,0.0,454.0,281.0,349.5,74.1192732470217,0.0,0.0,0.0,0.0,211465.73891998187,605.052185751021,2203.6666666666665,679.8752336519792,2673.0,1424.0,6611.0,2203.6666666666665,679.8752336519792,2673.0,1424.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,605.052185751021,0.0,281.0,454.0,349.5,74.1192732470217,5493.666666666667,0,0,0,0,0,0,0,0,0.0,349.5,349.5,0.0,1398.0,4.0,211465.73891998187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,6611,normal
192.168.21.128-192.168.21.70-57246-80-6,192.168.21.128,57246,192.168.21.70,80,6,2023-05-10 23:06:13.373027,118613205,48,57,5265.0,925.0,678.0,0.0,109.6875,139.36285964680894,112.0,0.0,16.22807017543859,28.606953165682626,52.18643236223151,0.8852302743189513,1140511.5865384615,2254580.332522063,10665183.0,467.0,118609623.0,2523609.0,2807096.210053565,10665183.0,5488.0,118613205.0,2118092.946428571,2734217.7864274187,10728888.0,467.0,28,29,0,0,0,0,1536,1824,0.4046766968315206,0.4805535774874307,0.0,678.0,58.95238095238094,106.80062130260625,11406.37271062271,0,0,0,57,105,0,3,0,1.1875,58.95238095238095,109.6875,16.228070175438596,0.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538465,202.5,2.1923076923076925,35.57692307692308,0,3911,28,29,0,32,3989504.0,5841252.792068496,19457918.0,20903.0,7217889.800000001,1626634.191675546,10665183.0,5807499.0,-1,-1,0,0,0,8734039397,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-47270-80-6,192.168.21.225,47270,192.168.21.70,80,6,2024-06-22 18:52:46.757791,5841,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,96558.8084232152,1712.035610340695,649.0,949.5829347666267,2343.0,29.0,5841.0,1168.2,1084.817357899476,2449.0,144.0,5689.0,1896.3333333333333,745.2532008205892,2343.0,1036.0,1,1,0,0,0,0,200,136,1027.221366204417,684.814244136278,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,5841,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41566-80-6,192.168.21.225,41566,192.168.21.70,80,6,2024-06-25 11:44:08.554993,119841417,951,752,31548.0,42021.0,66.0,0.0,33.173501577287055,33.01690750668508,87.0,0.0,55.87898936170214,41.72920099588392,613.8862660477387,14.210446126483967,70412.11339600466,92131.54010981222,252424.0,12.0,119841417.0,126148.86000000006,96580.46497954604,253861.0,500.0,119798370.0,159518.46870838897,105849.34004295606,298177.0,487.0,478,483,0,0,0,0,30492,24064,7.935486944384177,6.27495918209979,0.0,87.0,43.19964768056376,38.78168216814723,1504.0188717911883,0,0,0,961,1703,0,0,0,0.7907465825446898,43.199647680563714,33.17350157728707,55.878989361702125,0.0,0.0,0.0,348.0,4.0,6562.230404058023,0.0,0.0,0.0,0.0,197,506,478,483,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,5,5,9845324237,cyberattack_ocpp16_dos_flooding_heartbeat
